Image Name,HAPPY,SAD,ANGRY,CONFUSED,DISGUSTED,SURPRISED,CALM,UNKNOWN,FEAR,section,Gender,Dominant Emotion
03e5d8f8-ba2e-5823-93bd-64c8483ef50e,0.087,0.024,0.17,0.165,0.012,0.116,98.884,,0.003,Art & Design,Man,CALM
4a24cf4e-9b9a-55a8-adbc-49ac2f6b2885,0.002,1.362,7.745,67.803,0.037,0.064,16.159,,0.011,Fashion & Style,Man,CONFUSED
4190801b-9236-5cfd-8da2-76d5c5bca072,0.071,0.042,0.739,0.368,0.013,0.178,97.698,,0.014,Theater,Man,CALM
928066de-89f8-520c-bb9d-b4b34c3afa55,0.035,0.007,0.233,0.078,0.018,0.102,99.163,,0,Real Estate,Man,CALM
5e997c69-e9bf-5814-9812-37718a3768c9,0.011,0.002,0,0.002,0,0.005,100,,0,Books,Man,CALM
32fee840-62dc-5781-968d-f7a4d5f3a4f3,0.088,0.414,1.084,0.44,0.015,0.066,96.582,,0,Media,Man,CALM
e715bf6a-8227-532b-b840-6e9d7aadb1f6,0.026,47.432,0.058,1.077,0.071,1.851,45.371,,1.02,Health,Man,SAD
1b63fe79-22c3-518a-b7aa-9d5285266374,99.349,0,0,0,0,0.296,0,,0.001,Food,Man,HAPPY
b2ad6835-1b5a-557f-b268-29ea102df3d6,1.276,5.722,4.172,7.818,0.404,2.039,53.512,,0.184,Economy,Woman,CALM
5be8db7c-c16e-58a4-b221-b24553e0dccc,0.015,0.006,0.007,0.01,0.003,0.009,99.86,,0,Sports,Man,CALM
d5759de6-46c7-588f-b10b-ed053bf5419f,0.037,0.012,0.467,0.021,0.002,0.081,99.023,,0.001,Global Business,Man,CALM
a7e60e09-2e93-5d68-a8ec-1eea8b09e159,0.024,27.562,0.793,1.478,0.047,0.171,49.626,,0.442,Your Money,Man,CALM
91f2f0ac-0e22-5256-862f-b17ea20c1d59,0.002,0.848,1.211,0.117,0.017,0.009,96.722,,0.009,Real Estate,Man,CALM
669cbe98-7e05-5181-9ab9-1e84577dc652,0.002,0.721,8.917,0.173,0.049,0.049,86.299,,0.01,Music,Man,CALM
3a633c8a-b502-53be-82dd-e43e89bc1f8f,0.082,2.423,0.966,0.792,0.128,0.444,92.467,,0.086,Movies,Woman,CALM
dd8519a1-5b39-5cf6-9ea0-103bbba15a11,0.006,82.448,1.321,0.407,0.064,0.069,34.978,,0.112,Well,Man,SAD
2f890b6a-8882-5301-884f-c95af26f4fad,0.039,2.039,0.313,8.748,0.275,0.593,81.477,,0.052,Movies,Man,CALM
9e1fb90f-1e8b-5456-a718-221c0d8c7765,0.009,14.331,1.307,0.105,0.045,0.064,75.41,,0.028,Technology,Woman,CALM
3f603e66-6489-5b29-9fb6-66d978e5d85d,0.013,0.086,0.025,0.094,0.003,0.02,99.581,,0.001,Music,Man,CALM
6b8b4416-59af-5f5a-9a59-f04c7baf3612,0.008,0.965,0.019,0.1,0.004,0.01,98.326,,0.003,Dance,Man,CALM
6a1282e0-d609-5e73-b45e-00c96dad3920,0.076,0.353,1.374,0.514,0.042,0.652,94.768,,0.28,Movies,Woman,CALM
91a7b471-63c0-5ace-948c-de210db9db90,0.017,1.897,0.028,0.52,0.02,0.33,94.768,,0.404,Art & Design,Man,CALM
4c30b792-647a-56aa-afbb-62abd86c765a,0.011,1.468,45.215,1.06,0.061,0.054,40.837,,0.086,Books,Woman,ANGRY
44ef091d-6116-574c-9c33-3f728fab7855,0.062,0.187,0.46,0.601,0.008,0.662,96.861,,0.041,Global Business,Woman,CALM
670449f0-66db-5cce-befb-cb1ec8bd6759,0.001,0.17,13.855,86.934,0.095,0.077,0.258,,0.004,Real Estate,Man,CONFUSED
5e86fd63-03c2-5f4f-849a-ae727f40c83f,99.674,0,0,0.005,0,0.059,0.023,,0,Books,Woman,HAPPY
2ef6aeb9-13e0-5718-8379-d1b0cf18baa3,0.045,4.114,11.06,27.437,0.313,0.304,44.697,,0.023,Health,Man,CALM
9e29c7b1-0fd9-5b7a-8e1f-c7311fe49724,0.002,1.1,0.421,0.154,0.004,0.024,97.559,,0.008,Food,Man,CALM
8dd6c6f4-d500-5c2c-af91-f6e63ca1bba9,0.013,4.544,23.56,56.976,0.953,2.729,11.772,,0.354,Global Business,Man,CONFUSED
1cca5383-0cb8-56a8-96b6-f84cc3cbef36,0.002,0.073,0.001,0.001,0,0.002,99.86,,0,Media,Man,CALM
d714d6ac-6f26-553c-be7d-7d83069d7043,0.066,0.044,0.251,0.236,0.024,0.428,98.326,,0.014,Education,Woman,CALM
4bd65bb8-edf9-5f7f-99e4-55319fd81a4e,0.07,0.14,0.035,0.132,0.002,0.098,99.163,,0.002,Movies,Man,CALM
5a0213db-1f2d-5f37-adc9-d981a67fa27d,0.183,0.165,0.239,0.577,0.006,1.861,95.536,,0.012,Dance,Man,CALM
c9c721dd-6067-5625-ad92-e223e5f9100c,0.031,0.151,0.074,0.156,0.002,0.551,98.605,,0.002,Real Estate,Woman,CALM
f8e67f7d-cd29-5ada-8aa7-cd23156cad24,0,99.476,0.035,2.019,0.004,0.001,0.018,,0.001,Education,Man,SAD
7c3a4e7c-85c7-5114-9c78-7b6e2410fd0a,0.008,0.005,0.055,0.026,0.001,0.052,99.721,,0,Global Business,Man,CALM
1f299f80-ff20-5caa-96eb-37ca3e25a7ea,0.004,0.177,0.062,0.009,0.002,0.004,99.581,,0,Music,Man,CALM
907db1da-9c24-5853-8292-9b1593a36a78,99.674,0,0,0.001,0,0.06,0,,0,Food,Man,HAPPY
a6712714-265a-5009-8626-d9384bec2535,0.003,0.237,0.048,0.071,0.018,0.014,99.442,,0.001,Theater,Man,CALM
863f99db-74d0-599f-aa2d-1270b96ed609,0.03,0.768,0.441,3.644,0.003,1.404,90.165,,0.041,Your Money,Man,CALM
9733c051-ff08-50cd-ac64-aa25ec3e1f9e,81.426,0,0,0.005,0,3.971,0.613,,0.003,Real Estate,Man,HAPPY
15935ec1-8bd5-5cba-b3b6-3acff1e1e890,0.019,0.015,0.018,0.011,0,0.016,99.86,,0.001,Real Estate,Man,CALM
2e3c46e5-be44-5f5f-a622-603194b4442d,0.014,54.038,0.34,0.856,0.073,0.066,44.418,,0.062,Sports,Man,SAD
4ea1a10e-e550-5659-bfa2-7f023aa51570,0.031,0.047,0.385,0.436,0.013,0.123,98.326,,0.023,Television,Man,CALM
2d4bf8fe-61d3-50c9-97e9-b67b7e48ad39,0.067,0.854,0.221,2.637,0.021,0.143,93.234,,0.093,Opinion,Man,CALM
2d3c1e1f-b5a9-55ac-8153-46cbacdc63d9,0.085,0.086,0.244,0.051,0.026,0.162,98.884,,0.011,Fashion & Style,Man,CALM
4aa3cdda-a47b-5361-abcf-202b9d1cd79f,94.792,0.002,0,0.018,0.001,0.206,1.383,,0.001,Well,Woman,HAPPY
673eb86a-b0e3-5eb2-86e3-84abc15e5f72,0.178,0.221,0.293,0.141,0.085,1.187,96.582,,0.06,Dance,Man,CALM
bbc0a856-7d49-524e-ac9b-45150c61134d,0.141,2.557,0.051,0.051,0.028,0.024,95.536,,0.002,Education,Man,CALM
8506cd25-b530-5361-9ebb-0de02244b280,0.041,0.015,0.007,0.045,0.001,0.022,99.721,,0.001,Science,Woman,CALM
01fc13de-c3ae-5f21-86ca-c687054a30cb,0.001,20.406,0.986,55.43,0.156,0.167,17.664,,1.697,Sports,Man,CONFUSED
e1a733cb-eb81-5843-bfed-c071934a8375,47.026,0.002,0.01,0.091,0.002,0.057,15.98,,0,Well,Woman,HAPPY
8c465040-ec03-54a1-b58a-aa68148d1a1e,0.005,50.059,0.208,1.771,0.038,0.156,45.883,,0.051,Art & Design,Man,SAD
87008cab-ee6e-58b0-995d-3aca9f7cef79,0.288,0.358,0.237,0.231,0.026,0.264,97.14,,0.019,Theater,Woman,CALM
0af0b553-d214-58fd-a9ce-c55e38b2c409,0.008,2.008,0.014,0.019,0.005,0.023,97.001,,0.002,Books,Man,CALM
a0c8b291-ff8f-563c-9878-53db11dcf5fe,99.349,0.002,0,0.024,0.002,0.174,0.032,,0,Education,Man,HAPPY
0fc5381c-c5eb-538c-b5da-1d5428b8c856,0.009,0.496,1.13,0.148,0.005,0.033,97.419,,0.003,Your Money,Man,CALM
d113e676-c91a-515e-9cb2-6ceac841af0b,93.652,0.005,0.004,0.025,0.005,0.048,1.842,,0.004,Theater,Man,HAPPY
0b8aeb9a-d978-54a0-9ca6-b0e340dab475,0.469,0.491,5.496,0.827,0.012,0.154,88.13,,0.003,Theater,Man,CALM
e66b8d0a-c681-59b7-ac0c-8795d5388a0c,0.012,5.585,39.6,0.441,0.014,0.06,41.976,,0.017,Global Business,Man,CALM
288c66d8-e1ed-57e0-98f9-6dd6748a2fd1,0.002,98.386,0,0.574,0.012,0.136,6.622,,0.125,Education,Woman,SAD
2aa5c7a2-4e0e-5de7-ad15-adfa0033e317,0.005,0.922,0.407,0.356,0.022,0.062,97.419,,0.003,Theater,Man,CALM
5e306b44-8e9e-5e09-a01f-949d7a81e316,0.028,0.081,1.319,0.264,0.007,0.156,97.28,,0.004,Sports,Man,CALM
dc9a62a0-6150-58dc-a06b-a55bb2d49223,0.162,0.825,7.379,7.014,0.637,2.705,47.626,,7.05,Art & Design,Woman,CALM
2d0085ce-c336-5640-95d7-e1dfed8dccda,0.06,0.871,2.138,0.017,0.017,0.235,87.825,,2.667,Sports,Woman,CALM
c54642fe-ef06-50be-a100-291576cf3e79,0.164,0.267,0.613,0.109,0.033,0.071,97.698,,0.001,Theater,Man,CALM
1b8dd304-74b3-594f-80a5-e0dbdc104ff1,0.001,98.551,0.015,0.574,0.019,0.257,2.605,,1.697,Your Money,Man,SAD
e883b3f2-13c9-5129-9b27-5cfe16779518,0.181,0.087,0.607,0.14,0.006,0.257,97.419,,0.102,Food,Woman,CALM
b281b0f9-90c5-53db-ba23-17513779ffb7,0.255,0.12,0.022,0.069,0.011,0.429,97.768,,0.08,Real Estate,Man,CALM
4a400752-06bf-526f-9539-000c3c31dc35,13.733,0.159,0.241,0.242,0.053,0.553,42.72,,0.018,Style,Man,CALM
376f65d3-bc29-5334-9dd7-996f9a34f782,0.021,2.589,0.05,0.057,0.006,0.092,94.908,,0.386,Health,Woman,CALM
3e2e353e-5f37-512b-bf79-a0682564aff9,0.005,5.038,0.012,1.22,0.015,0.055,90.583,,0.006,Food,Man,CALM
e09220ec-31ef-5bfe-8ba8-091455596985,58.234,0.009,0.002,0.046,0.001,1.366,8.588,,0.001,Real Estate,Man,HAPPY
3a3b5781-f197-533c-bffc-b29922837f57,100,0.001,0.001,0,0,0.002,0.007,,0.001,Books,Man,HAPPY
a6bf4c7f-b5e2-58f4-acd7-7879602eb512,0.002,0.054,0.001,0.002,0,0,99.86,,0,Economy,Man,CALM
d4842f9c-e726-5614-8afd-b2ed661d3182,0,0.35,0.04,0.007,0.001,0.006,99.442,,0.009,Fashion & Style,Man,CALM
2cf3126a-6896-5d1e-b1f1-3cdbd413c812,0.004,0.074,0.083,0.02,0,0.082,99.581,,0.016,Books,Man,CALM
5a4375cc-91f4-5b81-afa9-20ea77e45ebc,0.011,1.794,5.264,4.88,0.134,1.15,80.928,,0.106,Opinion,Man,CALM
1e9a3131-3986-5665-9613-4db1e6984818,1.615,0.029,0.027,0.229,0.001,0.388,92.188,,0.001,Style,Man,CALM
0d9c551b-30ed-500b-835b-71a5b039bae7,0.156,0.085,0.006,0.016,0.001,0.033,99.163,,0.002,Health,Man,CALM
283fbc7d-a21b-5755-8735-efb4742170bc,0.032,5.447,3.238,0.231,0.119,0.08,87.153,,0.041,Economy,Woman,CALM
0f476aa5-6ca9-5393-a51e-67e2bb5d49d0,12.387,0.226,0.169,4.804,0.018,0.785,42.302,,0.006,Media,Woman,CALM
f9a5a8b2-2bec-51fa-b0a9-5d62df9ea7df,0.093,0.198,0.005,0.048,0.004,0.053,99.163,,0.001,Health,Woman,CALM
55dbbb45-524e-504a-a42e-584ca16beaba,0.002,0.011,0.007,0.001,0,0.001,100,,0,Economy,Man,CALM
db6352d5-85f5-556c-ae22-d7cc341c5b53,0.084,0.951,0.303,0.032,0.015,0.251,97.419,,0.017,Fashion & Style,Woman,CALM
2d8e037b-9dcc-536a-9a6c-2fe748ddc19b,0.009,1.605,0.449,0.357,0.006,0.314,95.815,,0.07,Movies,Man,CALM
e399322a-aa88-5dc1-baad-d9077942ee1b,0.004,2.441,31.177,0.561,0.132,0.11,47.371,,0.006,Music,Man,CALM
52dfbebd-19dd-5239-9f4b-4fe0811a0d64,0.288,0.107,0.046,0.192,0.008,0.571,97.559,,0.02,Media,Woman,CALM
55de352d-5a49-55f6-b608-d2148d8d1ba6,59.113,0.005,0.001,0.055,0.002,0.03,8.777,,0,Education,Man,HAPPY
29a49ec8-b801-5eb9-af0a-025a20350351,0.106,1.175,8.942,0.376,0.018,0.165,84.651,,0.122,Art & Design,Man,CALM
21a68583-cc33-5198-acde-0d6061beb487,0.029,0.257,0.088,0.142,0.009,0.766,98.186,,0.007,Education,Man,CALM
a9274562-92ae-571e-b4a5-2be1adab87f9,0.015,0.029,0.014,0.118,0.002,0.168,99.442,,0.003,Economy,Man,CALM
05cf4844-373d-5ba5-ac49-cf147198b778,0.006,0.171,0.015,0.583,0.012,0.114,98.605,,0.004,Movies,Man,CALM
825e693e-3d4f-5ef8-ac51-ce2e901eb1ef,0.017,0.002,88.721,0.052,0.019,0.325,10.535,,0.012,Dance,Man,ANGRY
e8fdc468-4321-50da-ad1b-e444f31c891d,0.011,0.033,0.334,0.054,0.002,0.011,99.302,,0.001,Food,Man,CALM
0b7c39b8-95ab-5d4a-ac3a-2c4289b8b788,10.95,0.022,0.064,0.16,0.004,0.136,47.743,,0.006,Art & Design,Woman,CALM
3df1aaac-5e1b-547c-9fe3-6e3a3954c09e,0.015,0.173,0.008,0.009,0.006,0.021,99.581,,0.003,Style,Man,CALM
2f4ef37e-48cf-53d4-9945-a37046d5b58c,0.002,0.398,5.899,0.97,0.02,0.012,89.351,,0.011,Technology,Man,CALM
2aa432e2-7c83-5fef-8387-4660eefeab7f,0.29,0.14,0.364,0.499,0.035,1.83,94.908,,0.051,Style,Woman,CALM
3c4b2cbd-73fd-5b67-aae7-1b6579415989,0.415,0.106,1.897,0.387,0.004,0.118,94.489,,0.008,Sports,Man,CALM
2aceb75d-67c7-52b7-a10f-47f5e410ec1d,0.002,0.021,0.026,0.546,0.002,0.033,98.884,,0,Opinion,Man,CALM
82563966-1d5b-53bf-9bc8-8dec1fd32a93,0.16,0.003,0.01,0.004,0,0.086,99.163,,0.002,Travel,Man,CALM
a084f920-752d-57de-8637-da20d53c6e62,0.048,0.969,0.006,0.015,0.001,0.005,98.326,,0.001,Food,Man,CALM
83587ad3-7c56-5a1b-93a1-dcb9e32c7898,0.001,0.017,0.273,0.005,0.001,0.001,99.581,,0,Education,Man,CALM
2d619cff-62e2-5e2e-9c20-e0272b6db4bd,0.059,1.73,0.406,1.196,0.344,0.21,93.722,,0.041,Fashion & Style,Man,CALM
1e25ac46-7a3f-5f87-a356-c1b5b29245b8,0.417,7.281,0.045,0.174,0.009,0.07,87.642,,0.014,Movies,Man,CALM
cae54dcf-b5c5-5889-93c3-ba38e0942166,0.01,0.657,0.902,3.309,0.249,0.532,90.583,,0.165,Science,Man,CALM
09b9e2a3-8518-5a3a-b086-99401ab55332,0,0.552,0.143,0.014,0.016,0.005,98.884,,0.01,Fashion & Style,Man,CALM
3de70a65-5d03-5cfa-adb6-cd9698cbdc02,0.022,0.144,2.986,0.174,0.013,0.025,95.117,,0.001,Sports,Man,CALM
2c6a4d8b-43de-50c9-b3f7-ed5425c158be,0.067,2.711,4.541,9.176,0.063,3.002,57.76,,0.167,Opinion,Man,CALM
4ae87df3-36f1-5a18-80ef-d634aacc40aa,0.011,1.892,0.004,15.261,0.01,0.529,59.322,,0.015,Movies,Man,CALM
0c9a3b6c-feb0-50a8-888d-769991728b84,0.111,0.136,0.038,0.01,0.001,0.01,99.302,,0,Health,Woman,CALM
4e3f45a3-de32-5512-b597-6899d2766864,23.75,0.05,0.042,0.278,0.064,0.36,22.998,,0.022,Television,Man,HAPPY
5c58ac3f-2465-5722-8079-4d3c108c5086,0.52,0.097,0.003,1.066,0.004,0.612,95.117,,0.004,Opinion,Man,CALM
6cbad1f9-664b-535c-8500-445c2733f6cc,0.187,0,99.414,0,0,0.027,0,,0,Theater,Man,ANGRY
5a8cd691-b173-56be-b14a-2309f7e60cc1,0.042,2.362,44.922,3.413,0.947,1.746,8.844,,38.968,Music,Man,ANGRY
b00793ee-7a25-564b-b2e7-393aec5a5891,0.027,0.115,0.082,0.026,0.003,0.081,99.442,,0,Theater,Man,CALM
838dee0d-e415-59e3-bc09-cbde6426f986,0.035,90.656,1.997,0.211,0.059,0.094,28.667,,0.637,Health,Man,SAD
0de22f56-aa1b-5d2e-a9ab-ffb8a711c763,0.006,0.402,0.201,0.058,0.006,0.058,98.884,,0.003,Television,Man,CALM
7f4090ac-fb24-558b-bfa2-dc39351facc8,0.012,0.058,0.366,0.332,0.02,0.253,98.326,,0.061,Education,Man,CALM
75f468d8-d1f4-5f68-9adc-2f4c7d735fb7,0.053,0.033,0.031,0.159,0,0.079,99.302,,0.001,Art & Design,Man,CALM
fad74bfb-fd6f-5a4d-8ea2-2b9acc3f367f,3.406,0.025,0.028,0.124,0,0.211,85.444,,0.015,Travel,Man,CALM
3d4604b9-dd57-5d16-89c9-347e1734208b,0.048,0.073,0.018,0.041,0.001,0.015,99.581,,0.003,Books,Man,CALM
83cb61b6-2891-520c-b732-49736265a2de,0.004,96.885,0.033,0.525,0.19,0.06,12.513,,0.047,Health,Man,SAD
128cbb45-76d2-556f-a41b-95cbe64da391,0.003,0.113,0.03,0.007,0.003,0.043,99.721,,0.001,Theater,Man,CALM
cf083d6f-67b0-55a4-a9f2-1f59e06c79ce,1.376,0.248,0.091,0.127,0.011,0.283,92.955,,0.022,Economy,Man,CALM
06b9b200-8c06-5268-91d1-838469cb590e,0.01,40.4,2.394,0.466,0.008,0.025,47.975,,0.015,Sports,Woman,CALM
d683fdea-14c3-5873-9539-62258021e6bf,0.4,0.133,0.139,0.177,0.019,0.276,97.28,,0.002,Economy,Woman,CALM
7d30b5c3-cc28-58e0-be8e-9ac561af67df,0.073,1.866,0.278,0.156,0.008,0.22,96.094,,0.01,Dance,Man,CALM
c250bfe6-aff2-5feb-8ee7-fa6992b49799,0.146,0.007,0.066,0.151,0,0.084,98.884,,0,Automobiles,Man,CALM
41a498ce-0e91-5b51-9c47-0401e2d902e3,0.084,0.208,0.015,0.077,0.048,0.214,98.605,,0.104,Dance,Man,CALM
3d69ae7c-5dee-53c5-9c49-10deb596ba0a,0.002,0.169,0.099,0.028,0.002,0.027,99.581,,0.004,Art & Design,Man,CALM
ef33ada7-88db-5338-b9e7-5a5ef698d7cd,0.013,0.053,0.876,0.144,0.011,0.048,98.326,,0.004,Theater,Man,CALM
1d32209d-bd24-5be9-9f0a-bef74a8ac2d3,98.047,0.002,0.004,0.031,0.003,0.025,0.524,,0,Style,Man,HAPPY
f6b3ee93-a116-5407-aa97-79b6dc6d3af5,0.091,0.039,0.205,0.238,0.029,0.099,98.744,,0.003,Your Money,Woman,CALM
feb84d51-7e3d-50f7-a855-a47631b6df46,0.522,0.039,0.044,0.081,0.007,0.624,96.722,,0,Real Estate,Man,CALM
3c930c74-5f23-52ca-b938-e6d9c2304654,0.042,15.295,0.438,1.794,0.085,0.865,59.615,,0.286,Movies,Man,CALM
d9d0ac4a-68da-58f4-8227-ff946061674f,0.003,16.931,1.441,64.476,0.27,0.244,13.14,,0.164,Well,Man,CONFUSED
80f0ed1a-7059-558d-9e87-d1807c9b8f50,0.093,0.168,0.092,0.117,0.016,0.59,98.326,,0.009,Food,Woman,CALM
3e911c60-253f-5d10-9731-5f6e8be05aa0,0.005,1.218,0.07,0.223,0.004,0.028,97.698,,0.004,Your Money,Man,CALM
0d0e5096-9636-5e16-af59-d3736f18208b,0.012,0.224,0.315,0.501,0.011,0.118,98.186,,0.002,Opinion,Woman,CALM
c29af97e-a1d2-5358-b760-2d8e3551f770,0.079,3.421,0.65,0.217,0.052,0.388,92.815,,0.061,Economy,Man,CALM
edfca0af-1071-5c62-b92a-d78b5bda59ea,49.346,0.004,0.024,0.151,0.001,0.198,15.256,,0,Fashion & Style,Man,HAPPY
2f74d0ce-a397-5cc3-8019-1e48a53c9c25,0.013,1.335,0.066,0.319,0.008,0.115,97.28,,0.002,Music,Man,CALM
44801d4c-0246-5a1e-9ba9-d88229b0502e,0.013,0.084,3.122,0.171,0.003,0.015,95.047,,0.001,Art & Design,Woman,CALM
121df528-daa3-5dc4-881c-f6a918624edd,0.102,6.622,1.701,0.937,0.819,0.859,84.102,,0.235,Dance,Man,CALM
01f7396a-fe5d-59a7-bb80-60cee6558e5a,0.005,0.134,0.018,0.001,0,0.001,99.721,,0,Music,Man,CALM
52b5176b-ca86-5de4-8379-4af3cd66c9ad,0.003,1.396,1.058,0.214,0.029,0.039,95.954,,0.019,Your Money,Man,CALM
5feb0ef8-734c-5123-ae65-6652fcfee17a,0,99.095,0.064,1.3,0.066,0.053,2.409,,0.069,Sports,Man,SAD
c70bcb29-f1e5-5615-9299-5c734ce82448,0,0.202,0.093,0.026,0.009,0.005,99.442,,0,Automobiles,Man,CALM
5ef71532-d3db-5465-bc00-531dce3bbb67,0.124,1.682,0.297,2.622,0.033,0.593,91.35,,0.012,Movies,Woman,CALM
5f3699a0-090f-500f-a8e4-88fd4ff3a42a,0.023,0.417,2.036,1.87,0.073,0.042,92.955,,0.002,Economy,Man,CALM
6b2fc0fc-84de-5d70-adf8-8491190e1940,0.007,1.268,3.055,93.408,0.014,0.465,3.186,,0.002,Books,Man,CONFUSED
64408286-c0e3-5b59-861f-56d682fc4777,0.012,0.595,0.049,0.023,0.014,0.027,98.884,,0.002,Dance,Man,CALM
2ee322a9-0911-56d4-a8c1-655c581c7fef,1.551,0.03,0.06,0.589,0.023,1.491,90.374,,0.017,Technology,Man,CALM
6a19c214-01c1-57f1-9385-da6c2ea51800,0.042,0.082,0.013,0.808,0.016,0.326,97.907,,0.003,Television,Man,CALM
ed6ebe3b-1f3b-560c-a827-a41caea57684,0.013,5.023,0.937,0.994,0.171,0.052,89.473,,0.023,Your Money,Woman,CALM
0d3e28e8-e2e4-55a5-8557-ed720071b02c,0,1.27,0.006,0.108,0.002,0.042,0.001,,99.186,Theater,Man,FEAR
5f1e310a-d73a-5818-91ec-09860368a6a1,0.081,0.041,0.317,0.44,0.008,0.334,97.907,,0.003,Food,Woman,CALM
4acca745-2cdc-519d-8b31-83dfae2da426,0.051,22.222,0.005,0.248,0.056,0.227,56.539,,0.004,Health,Woman,CALM
8bfc3dac-12c9-57ff-9d85-c89b75e0aab8,0.018,4.034,0.111,0.112,0.012,0.029,93.443,,0.104,Health,Woman,CALM
3dbb9c12-4794-5f57-acf2-28e0d1177ff3,0.821,0.156,0.002,0.265,0.007,0.377,95.257,,0.008,Television,Man,CALM
3f606c6c-7dc2-54e6-8f1f-bae5ca087b7c,0.008,0.582,0.073,0.302,0.016,0.011,98.465,,0.009,Fashion & Style,Man,CALM
7f46d5f1-b793-58b1-83d2-84cdf8bb8c39,100,0,0,0,0,0.007,0.003,,0,Education,Man,HAPPY
36c86c8f-0b9b-56e0-8feb-1edad6db0f93,0.004,0.008,0.001,0.386,0.003,97.841,0.075,,2.786,Health,Woman,SURPRISED
2d2c6b79-305d-58e2-a36c-aaddfd261a03,0.006,1.305,0.01,0.069,0.006,0.148,97.419,,0.13,Your Money,Man,CALM
3bedd83b-6c8f-5341-b842-fb65d336b29c,0.001,0.763,0.021,0.254,0.002,20.602,2.397,,89.25,Movies,Woman,FEAR
7e730afb-8be0-538a-a7f3-2ef9578a5922,0.064,0.045,0.05,0.074,0.001,0.062,99.442,,0.004,Food,Man,CALM
6a6d342a-12e4-5301-96d3-68ae0b7d2cca,54.914,0,0.015,0.006,0,17.039,0.001,,0.052,Books,Man,HAPPY
3fc94313-952e-59e0-ae9f-59164a12ea61,0.774,0.013,0.17,0.137,0.006,0.417,95.675,,0.001,Media,Man,CALM
2bbbd6ef-9c7e-5e62-a3b3-1103cc3c12ea,0.009,4.465,19.775,54.25,0.293,0.252,18.714,,0.05,Sports,Man,CONFUSED
1a92ac3c-5c77-5dd8-96b5-3cfdd01a3881,0.021,3.793,0.05,0.078,0.029,0.683,93.094,,0.136,Technology,Man,CALM
5e44af33-093e-5c5c-acad-cd55a500c813,0.005,6.409,0.008,0.324,0.001,0.085,85.627,,1.787,Movies,Man,CALM
4fb1265c-5033-526a-a6f5-0cd9ca3d8474,0.202,0.104,0.058,0.312,0.024,2.01,96.094,,0.001,Music,Woman,CALM
4e2b1536-7c59-51eb-a05f-fd0c7bb49ccc,0.035,22.023,0.499,0.322,0.045,0.123,56.051,,0.092,Music,Man,CALM
5d95923a-6a7b-56b6-bc69-73925f66c62d,0,0.106,98.291,1.339,0.015,0.001,0.025,,0,Movies,Man,ANGRY
0724bc92-7b95-5aee-bb93-2616cfbbd573,100,0.001,0,0.002,0,0.013,0.017,,0,Real Estate,Man,HAPPY
a57408f4-d726-52fc-a419-30188b7d6589,1.359,1.246,2.478,3.052,0.049,11.546,56.979,,0.72,Art & Design,Man,CALM
2c83f60b-a940-5833-8622-8fc8f7cccf8d,54.182,0.043,0.008,0.082,0.008,0.09,12.391,,0,Health,Woman,HAPPY
25bcc701-d990-5300-b50f-bca44f9e9289,0.136,0.785,0.168,1.208,0.063,5.081,89.351,,0.295,Dance,Man,CALM
2322cdb9-67ed-57e8-9de7-29fc61a14371,0.003,5.249,0.326,0.068,0.011,0.049,91.35,,0.169,Books,Man,CALM
f3c5e7fd-b86d-5942-8aba-4092fd0ab858,0.002,1.752,1.974,2.454,0.044,0.012,90.374,,0.002,Travel,Man,CALM
639eab87-39a5-555c-9fb3-cdd8feee7dc9,0.009,3.464,60.352,19.35,0.072,1.719,12.025,,0.164,Your Money,Woman,ANGRY
5cf71d4b-aeb2-5148-8676-f77cd920ad7d,0.007,0.051,0.021,0.007,0.001,0.006,99.86,,0,Movies,Man,CALM
babd5ddc-d27b-5a3a-b5b4-da54c89064e0,0.007,0.214,0.086,0.116,0.001,0.028,99.302,,0.001,Art & Design,Man,CALM
d2a526b7-c240-572e-a5f0-7d8e27169a7a,100,0,0.001,0.006,0,0.011,0.011,,0.001,Travel,Man,HAPPY
0f490723-c62e-5161-82d9-2646f170cfd1,100,0,0,0,0,0.001,0,,0,Travel,Man,HAPPY
5ad62c61-682a-5190-a4f4-19238e00541d,0.256,0.901,0.022,3.021,0.022,0.26,92.118,,0.013,Food,Man,CALM
9771d26b-d2b9-544d-af24-02d50ed9f62a,0.011,14.148,33.96,3.591,0.043,0.081,35.117,,0.41,Dance,Man,CALM
c46df500-bec2-50b7-b904-ca262c64fcc3,3.546,6.204,0.021,1.45,0.005,0.936,59.615,,0.01,Theater,Man,CALM
033d8b3b-5360-56e0-8481-2b559e2661e6,0.017,0.001,0.015,0.007,0,0.004,99.86,,0,Science,Man,CALM
f480e713-7097-5eb4-85d5-fb582f1994d2,0.014,1.455,0.13,0.154,0.004,0.05,97.28,,0.015,Travel,Man,CALM
1d5554ff-ab80-546f-99c2-22466fc41cd9,0.016,0.082,24.316,0.982,0.059,0.155,53.023,,0.059,Technology,Man,CALM
9d552000-5b1e-5d2a-bfb1-7b96c3ed2b74,0.003,93.226,10.712,0.625,0.014,0.059,2.672,,8.997,Well,Woman,SAD
a6535013-a8da-5066-9d2d-d4a76c80b980,0.048,0.211,0.061,0.177,0.002,0.213,98.884,,0.002,Food,Man,CALM
