Image Name,HAPPY,SAD,ANGRY,CONFUSED,DISGUSTED,SURPRISED,CALM,UNKNOWN,FEAR,section,Gender,Dominant Emotion
1d5554ff-ab80-546f-99c2-22466fc41cd9,0.215,0.021,1.497,1.132,0.033,27.275,56.979,,0.097,Technology,Man,CALM
9771d26b-d2b9-544d-af24-02d50ed9f62a,0.002,0.087,0.005,0.076,0.004,0,99.721,,0,Dance,Man,CALM
033d8b3b-5360-56e0-8481-2b559e2661e6,100,0,0,0.001,0,0.004,0.005,,0,Science,Man,HAPPY
c46df500-bec2-50b7-b904-ca262c64fcc3,97.721,0.005,0.129,0.088,0.037,0.046,0.358,,0.002,Theater,Man,HAPPY
f480e713-7097-5eb4-85d5-fb582f1994d2,100,0.001,0.006,0.013,0.002,0.018,0.005,,0.002,Travel,Woman,HAPPY
efb1ba2d-1c50-5bb8-80e6-462606309e1e,0,0.223,0.259,0.053,0.042,0.003,99.163,,0.001,Theater,Man,CALM
a6535013-a8da-5066-9d2d-d4a76c80b980,0.104,0.126,0.77,0.659,0.154,0.15,96.722,,0.024,Food,Man,CALM
e2453fff-cdbe-50d5-b2c2-5fc069f9452f,0.097,1.506,0.159,2.024,0.067,0.249,93.373,,0.024,Travel,Woman,CALM
9d552000-5b1e-5d2a-bfb1-7b96c3ed2b74,99.674,0,0.001,0.022,0.011,0.057,0.031,,0,Well,Woman,HAPPY
5f3f03e6-80ce-57dc-8d3c-c71a8c01eae6,0.001,0.005,99.414,0.399,0.058,0.004,0.068,,0.002,Television,Man,ANGRY
1a92ac3c-5c77-5dd8-96b5-3cfdd01a3881,0.766,0.088,0.033,0.58,0.203,0.137,95.117,,0.004,Technology,Man,CALM
5e44af33-093e-5c5c-acad-cd55a500c813,0.002,1.199,0.002,2.169,0.018,1.248,0.257,,97.179,Movies,Woman,FEAR
4fb1265c-5033-526a-a6f5-0cd9ca3d8474,0.012,0.013,0.004,0.026,0.002,0.118,99.721,,0,Music,Woman,CALM
25bcc701-d990-5300-b50f-bca44f9e9289,0.002,0.051,0.008,0.016,0.001,0.002,99.86,,0,Dance,Man,CALM
2322cdb9-67ed-57e8-9de7-29fc61a14371,99.023,0.002,0.003,0.028,0.065,0.113,0.142,,0,Books,Man,HAPPY
f3c5e7fd-b86d-5942-8aba-4092fd0ab858,1.264,0.002,0.024,0.088,0.014,0.254,94.141,,0,Travel,Man,CALM
639eab87-39a5-555c-9fb3-cdd8feee7dc9,0.013,2.106,0.856,7.563,0.215,0.474,82.881,,0.01,Your Money,Woman,CALM
5cf71d4b-aeb2-5148-8676-f77cd920ad7d,100,0,0,0.001,0,0.003,0.001,,0,Movies,Man,HAPPY
0f490723-c62e-5161-82d9-2646f170cfd1,0.008,0.087,0.047,0.163,0.002,0.005,99.442,,0,Travel,Man,CALM
5ad62c61-682a-5190-a4f4-19238e00541d,2.722,0.171,0.027,0.232,0.396,0.741,86.726,,0.002,Food,Woman,CALM
babd5ddc-d27b-5a3a-b5b4-da54c89064e0,0,0.483,0.192,1.204,0.049,0.039,96.722,,0.029,Art & Design,Man,CALM
d2a526b7-c240-572e-a5f0-7d8e27169a7a,100,0,0.001,0.002,0.001,0.002,0.006,,0,Travel,Man,HAPPY
4e2b1536-7c59-51eb-a05f-fd0c7bb49ccc,0.007,4.599,4.373,0.136,0.124,15.243,0.642,,86.418,Music,Woman,FEAR
5d95923a-6a7b-56b6-bc69-73925f66c62d,0.588,0.029,0.072,0.312,0.026,2.668,92.606,,0.396,Movies,Man,CALM
a57408f4-d726-52fc-a419-30188b7d6589,0.095,0.785,0.037,1.368,0.563,0.047,95.117,,0.011,Art & Design,Man,CALM
0724bc92-7b95-5aee-bb93-2616cfbbd573,99.349,0.003,0.004,0.007,0.07,0.004,0.071,,0.001,Real Estate,Man,HAPPY
2c83f60b-a940-5833-8622-8fc8f7cccf8d,0.015,0.668,3.287,3.606,0.366,1.011,86.543,,0.124,Health,Man,CALM
3bedd83b-6c8f-5341-b842-fb65d336b29c,0.108,24.572,0.169,27.314,0.654,1.678,38.291,,0.428,Movies,Man,CALM
7e730afb-8be0-538a-a7f3-2ef9578a5922,55.988,0.027,0.104,0.506,0.075,0.517,10.531,,0.015,Food,Man,HAPPY
6a6d342a-12e4-5301-96d3-68ae0b7d2cca,0.018,2.811,0.211,1.455,0.098,0.134,92.746,,0.016,Books,Man,CALM
3f606c6c-7dc2-54e6-8f1f-bae5ca087b7c,3.741,6.305,0.79,31.953,1.218,0.382,40.86,,0.307,Fashion & Style,Man,CALM
3dbb9c12-4794-5f57-acf2-28e0d1177ff3,0.021,0.078,0.519,0.867,0.043,0.107,97.419,,0.002,Television,Woman,CALM
36c86c8f-0b9b-56e0-8feb-1edad6db0f93,0.12,0.149,0.023,0.108,0.079,0.028,98.884,,0.004,Health,Man,CALM
7f46d5f1-b793-58b1-83d2-84cdf8bb8c39,96.419,0.002,0.004,0.824,0.027,0.05,0.038,,0.001,Education,Man,HAPPY
2d2c6b79-305d-58e2-a36c-aaddfd261a03,0.009,0.531,1.537,0.218,0.198,0.422,95.117,,0.266,Your Money,Man,CALM
2bbbd6ef-9c7e-5e62-a3b3-1103cc3c12ea,0.028,63.555,2.625,0.353,0.025,0.013,40,,0.022,Sports,Man,SAD
3fc94313-952e-59e0-ae9f-59164a12ea61,0.072,0.022,0.007,0.036,0.007,0.023,99.581,,0,Media,Man,CALM
6a19c214-01c1-57f1-9385-da6c2ea51800,0.799,0.037,0.041,6.673,0.409,20.277,51.07,,0.964,Television,Man,CALM
4acca745-2cdc-519d-8b31-83dfae2da426,99.349,0.001,0.004,0.028,0.003,0.132,0.01,,0.001,Health,Woman,HAPPY
8bfc3dac-12c9-57ff-9d85-c89b75e0aab8,100,0.001,0,0.001,0.001,0.002,0.006,,0,Health,Woman,HAPPY
ed6ebe3b-1f3b-560c-a827-a41caea57684,0.988,0.911,0.157,0.376,0.187,0.196,93.094,,0.011,Your Money,Woman,CALM
0d3e28e8-e2e4-55a5-8557-ed720071b02c,95.117,0.244,0.026,0.496,0.027,0.555,0.079,,0.026,Theater,Woman,HAPPY
5f1e310a-d73a-5818-91ec-09860368a6a1,12.813,0.411,0.01,0.085,0.026,0.058,44.557,,0.002,Food,Man,CALM
c6d477a4-72fa-54dd-a5a5-daf1361e14fb,99.674,0,0.001,0.006,0.004,0.018,0.056,,0,Real Estate,Woman,HAPPY
72a59797-fe3b-520e-b5e0-04a3199a9eb1,0.094,0.654,0.387,5.437,0.228,0.139,88.557,,0.006,Global Business,Man,CALM
1c6d0dd3-12c5-5f92-97ca-3cc899dd0d53,0.006,0.178,0.634,2.268,0.582,0.224,93.722,,0.054,Sports,Man,CALM
5b9fd728-ba15-5301-844f-9927a47173e5,0.735,25.273,0.541,0.87,0.493,0.161,49.952,,0.239,Television,Man,CALM
0f983893-0837-5267-84fa-a9e5b311a81c,98.372,0.013,0,0.007,0.007,0.006,0.487,,0,Dance,Woman,HAPPY
e880b5ad-4b0a-55cb-876f-f4dd6109223b,0.001,26.586,0.253,14.064,0.375,0.029,43.302,,0.533,Fashion & Style,Man,CALM
0eb7dde4-961d-565c-b210-db0152615ffa,0.06,0.078,0.001,0.058,0.005,0.054,99.442,,0.002,Technology,Man,CALM
171e7f39-0dd9-5ec4-987d-b5a758f30008,1.53,0.065,0.022,5.089,0.003,2.323,82.881,,0.012,Well,Man,CALM
b6f92f48-69ab-52bc-b6b3-d4c5666ef02a,14.501,0.345,0.032,2.427,0.79,0.114,40.023,,0.027,Education,Man,CALM
91e50cca-8101-51ed-820f-80a79990f118,100,0.002,0,0.011,0.006,0.01,0.004,,0,Media,Woman,HAPPY
05f3b95f-b2a7-5393-b2ab-341d66aa18a2,97.721,0.023,0.019,0.14,0.098,0.239,0.158,,0.019,Style,Woman,HAPPY
e9204da4-2663-5970-9713-d2d022300eeb,99.674,0,0.005,0.02,0.014,0.015,0.006,,0,Well,Man,HAPPY
50411c90-bbd1-5a95-af9d-cb0ff1f20b96,0.504,0.345,2.289,0.23,0.024,0.172,93.443,,0.002,Economy,Man,CALM
3ad1e30d-47b8-592b-90b9-d0765455d48e,19.09,5.045,21.216,4.626,1.92,0.707,3.238,,0.302,Music,Man,ANGRY
f9fc13ae-c6d7-50dc-af6d-953c765dd6d5,0.117,1.334,0.043,0.402,0.151,0.074,96.582,,0.004,Real Estate,Man,CALM
a7cc5ea4-28d7-5d20-84f6-4ff40200b0c0,98.698,0,0.005,0.006,0.002,0.104,0.319,,0.002,Food,Man,HAPPY
4ebc330d-4817-545d-a8e8-ce8462ca5bd6,0.025,5.008,0.328,0.286,0.394,0.046,91.071,,0.001,Art & Design,Woman,CALM
2af63cb9-f462-5999-b044-0803389d18d7,0.031,0.089,0.022,1.559,0.029,0.603,96.303,,0.012,Movies,Man,CALM
1227f4d7-5762-50de-aef8-647cab1d2c85,99.674,0.003,0.013,0.041,0.041,0.011,0.01,,0,Education,Man,HAPPY
0c01ee87-f8a9-5a93-84bd-e9b8f0fa9a77,0.185,1.677,0.028,1.888,0.042,0.587,92.606,,0.056,Fashion & Style,Man,CALM
3da3b5ba-2d61-5671-a4f4-4c0fdfe7bc33,0.453,0.045,94.482,0.212,0.584,0.014,3.262,,0.003,Media,Man,ANGRY
7f7cf87e-2c79-5f2d-ab0a-d21dcec22cf5,0.004,0.906,0.155,0.301,0.016,0.034,97.768,,0.017,Global Business,Man,CALM
0f3be421-8195-56c4-8885-17e4ff742b4b,58.234,0.012,0.105,1.747,0.38,1.852,5.527,,0.101,Television,Man,HAPPY
13af8b22-14bf-5ed8-af61-b53140a8e8e7,0.051,0.043,0.045,0.031,0.005,0.034,99.581,,0.002,Economy,Man,CALM
f1e8aff9-2603-5e7e-826a-37315228c300,0.024,0.069,0.023,1.92,0.104,0.257,96.094,,0.007,Education,Man,CALM
1b4c2de5-23d8-5de5-8ab2-14ad393c5fbc,0.039,0.218,0.001,0.003,0.001,0.001,99.442,,0.001,Health,Man,CALM
b5582aa4-3f96-57ab-b9dc-455088c366c8,98.047,0.003,0.001,0.033,0.001,0.011,0.502,,0,Health,Man,HAPPY
259550cd-68e5-5821-a401-72e4046419d0,2.067,8.49,0.148,5.732,0.283,4.776,52.926,,0.108,Dance,Man,CALM
3aafb4b6-9bf3-5d85-8bc3-2bbed7c2ccc0,13.078,0.176,0.105,0.348,0.301,0.308,43.79,,0.017,Television,Man,CALM
5cdeb6f7-454b-50c0-b19e-b8475d65a517,0.018,1.411,9.125,20.56,0.314,1.497,47.44,,0.062,Art & Design,Man,CALM
0e0ca58f-2ffa-50d7-a06a-6969bc2e9d86,0.001,0.22,0.13,0.79,0.401,0.017,97.559,,0.001,Sports,Man,CALM
0c1870d9-7fda-53be-bc79-3ffac889ef9c,44.341,0.04,0.008,1.286,0.006,0.507,15.475,,0.007,Media,Man,HAPPY
a9a4ab15-033d-56d3-92f0-64a5d6862948,16.161,0.394,0.011,1.198,0.041,11.738,0.926,,37.836,Science,Man,FEAR
0f0e1931-2774-5e1a-be1b-a6fed0effeb8,0.122,0.39,0.19,3.153,0.577,0.612,91.49,,0.084,Movies,Woman,CALM
3e5b6859-ca6f-58e9-a2f5-30a4960e38e9,0.001,52.549,0.017,6.994,0.316,37.723,3.25,,21.27,Movies,Man,SAD
5d4e70ee-c8bc-55bf-9b51-2661b1a3f3c1,0.007,6.891,0.319,3.153,23.926,0.03,47.161,,0.008,Your Money,Man,CALM
b26b1664-2d53-57f2-84cc-e4898e71d612,0.091,0.934,0.268,0.234,0.262,0.07,97.001,,0.009,Fashion & Style,Woman,CALM
0803d0a2-59b2-5fab-91e6-8ff50a42d751,0.004,0.15,0.003,0.992,0.002,0.012,98.047,,0,Dance,Man,CALM
6af48574-2a62-55d6-a105-90b0b3b8fc39,100,0,0.002,0.001,0.002,0.006,0.002,,0,Television,Man,HAPPY
2b7a7674-666a-57c5-b5bb-d817776efc65,100,0.002,0.001,0.009,0.001,0.013,0.015,,0.003,Movies,Woman,HAPPY
3d15cdf5-eef4-5961-91ba-f15bcdd292d2,4.104,3.683,0.138,1.142,0.418,0.139,64.18,,0.044,Media,Man,CALM
389d6873-ee27-521f-85db-703d3791f100,99.349,0,0.002,0.089,0.002,0.104,0.002,,0.001,Health,Man,HAPPY
37e8d649-7a25-54ee-a16d-3e027e661be6,0.006,43.086,5.447,3.487,0.133,0.303,27.121,,11.211,Dance,Man,SAD
2ce38d9f-8c1f-555f-9ce7-3837042c2bc2,99.674,0.001,0.004,0.043,0.013,0.07,0.005,,0,Technology,Man,HAPPY
02dbee84-e2a0-506d-88fc-657258d5fdbf,0.102,1.389,11.328,8.677,1.145,1.036,53.268,,0.167,Television,Man,CALM
3ee63a1e-2629-5060-b24f-dfade8f990be,0.032,0,0.457,0.011,0.051,99.555,0.157,,0.241,Music,Man,SURPRISED
5d6921d2-2c9c-5d95-a063-641727a98551,0.301,4.489,2.09,0.186,0.175,0.018,88.862,,0.007,Health,Woman,CALM
0f095566-1da7-5864-a4fa-af818a4116d1,92.676,0.023,0.047,0.133,0.029,0.089,1.88,,0.001,Style,Man,HAPPY
05a8ce05-caae-5bd7-be74-4bd75ae2f3cd,1.121,0.031,0.002,0.187,0.007,0.479,94.21,,0.001,Art & Design,Man,CALM
608bcf4e-3cf3-5639-9211-0209a073fc15,15.993,0.673,0.249,2.218,1.064,0.934,30.653,,0.083,Your Money,Man,CALM
5a67cf3d-ac75-53c6-b0a6-fb2a002d2fa5,1.123,51.597,0.036,0.125,0.035,0.261,44.302,,0.287,Movies,Man,SAD
1b7e2f55-142e-539e-90ef-26464ba8a268,54.914,0.005,0.047,0.654,0.043,1.862,10.434,,0.031,Sports,Man,HAPPY
58b3379f-029e-5331-a214-baab3d2011c3,0.019,0.084,0.083,0.239,0.027,0.408,98.744,,0.005,Fashion & Style,Man,CALM
c588272c-c458-54af-a253-c0913362adf4,0.036,28.264,1.738,5.285,0.24,0.063,46.929,,0.167,Education,Man,CALM
0dbce913-168c-5528-96fc-011bc3c12b88,0.001,99.877,0.01,0.117,0.002,0,0.4,,0.016,Television,Woman,SAD
0a75d635-5c86-5efe-81b0-28679a1c1dc5,0.003,95.395,1.059,0.535,0.072,0.035,16.118,,0.457,Dance,Man,SAD
5c1feb30-eb17-5061-8340-9b9e7ef37783,0.529,3.069,0.063,1.438,0.059,0.056,90.583,,0.001,Television,Woman,CALM
efcf14b1-9bb1-5f71-9d9d-feb2275b8960,0.034,0.019,0.005,0.032,0.016,0.009,99.721,,0,Food,Man,CALM
1d94f30d-18f2-5254-8721-24690baa6096,100,0.001,0,0.004,0.004,0.002,0.005,,0,Economy,Woman,HAPPY
5b4bd01d-330c-5a80-bfcb-55b40e444491,0.198,1.44,0.019,39.731,0.422,32.593,11.17,,21.758,Television,Man,CONFUSED
de4a37f1-8319-5545-b00d-bb92822110e8,95.768,0.001,0.008,0.118,0.033,0.109,0.983,,0,Real Estate,Man,HAPPY
a304e699-d516-590d-a08c-9c0dea7c6a63,20.332,0.091,0.114,0.994,0.089,2.098,23.567,,0.029,Dance,Man,CALM
82996ad8-2ff6-5f0c-8587-a429cb9278e9,100,0,0.007,0.003,0.002,0.001,0.004,,0,Travel,Man,HAPPY
3078df26-ee30-5e79-a4e1-d19a4f55163a,0.205,0.213,3.384,0.27,1.495,0.051,91.35,,0.006,Your Money,Man,CALM
dc30b064-0a64-5c2a-9783-4a688ccbc399,0.045,0.527,12.817,41.207,0.259,7.355,28.274,,0.246,Global Business,Man,CONFUSED
36957559-9f45-54b3-8070-cef192b72aec,11.194,0.032,0.004,2.312,0.002,8.545,42.93,,0.003,Food,Man,CALM
642c6e1d-9a47-5f41-bf38-54f537fb5e9f,68.438,0.044,0.007,0.119,0.035,0.053,5.139,,0.003,Health,Man,HAPPY
5cbe20a5-591e-562d-a7cb-a065022ee501,10.901,1.417,0.088,59.661,0.469,0.158,6.128,,0.007,Fashion & Style,Man,CONFUSED
3e919873-8b37-5253-a3fb-06cf7b84a572,99.674,0.002,0,0.005,0.014,0.006,0.033,,0,Sports,Woman,HAPPY
5e3e644d-32f0-588a-860e-e833c66584c1,0.01,0.148,0.027,1.314,0.051,62.687,0.88,,63.083,Television,Man,FEAR
1abc7cf6-fcac-5c0c-824b-e7a12e469a3c,0.001,3.183,0.016,93.327,1.228,2.033,1.955,,0.003,Music,Man,CONFUSED
cca021a3-b8b6-52b6-8f59-61b9090357ec,0.001,0.007,0,0.008,0,0.001,100,,0,Dance,Man,CALM
3b1a99ef-e387-530f-b8cd-737c1654260e,0.467,0.245,0.31,3.504,0.626,1.148,89.045,,0.023,Media,Man,CALM
f4801162-fb38-5671-99f1-aaf6083e84a3,10.741,0.231,0.234,1.205,0.325,0.252,47.115,,0.024,Style,Woman,CALM
1c28631d-fda0-5418-98a2-60231de89491,3.52,4.938,0.233,15.847,1.379,3.376,44.883,,1.049,Television,Woman,CALM
0eada30f-b060-5b5a-8755-779622fee050,0.241,8.667,3.384,9.537,0.216,2.247,49.487,,1.949,Sports,Man,CALM
4bc03ea5-b877-543d-91e4-36b8f7265b5f,98.047,0.002,0.009,0.098,0.008,0.512,0.049,,0.012,Technology,Woman,HAPPY
b950aa49-f7e6-5fd3-9d87-a93dc7abcdbc,0.008,0.636,0.171,0.169,0.019,0.005,98.465,,0.002,Economy,Man,CALM
e8aece7c-6a3c-51fa-ae5a-9fce3b9a0f86,54.475,0.027,1.494,0.24,0.175,0.255,10.865,,0.002,Global Business,Man,HAPPY
06ba4862-9f1e-59f7-ab6e-8278e64bb7e8,97.396,0.094,0,0.053,0.005,0.217,0.341,,0.026,Well,Woman,HAPPY
439b3fd7-dfc3-526b-956e-41a202808f87,94.303,0.037,0.005,1.196,0.011,0.053,0.23,,0.001,Fashion & Style,Man,HAPPY
5387fa3b-e2fb-5ce5-b8f8-d4c4ef7fb6c8,0.982,0.127,1.735,32.11,0.509,2.947,46.72,,0.118,Style,Woman,CALM
7204e3ee-f66e-507e-a5ae-7623a79d6509,0.504,0.121,0.014,20.641,0.029,75.412,15.915,,0.735,Science,Man,SURPRISED
90a9493a-57f2-5405-a49f-0e0824d4be61,0,97.646,0.034,0.005,0.031,0,10.743,,0.001,Art & Design,Woman,SAD
fa285ecc-214a-5f08-b61c-c8624f759352,18.198,0.165,0.333,0.395,0.101,0.208,28.355,,0.032,Health,Man,CALM
bdc425db-e768-5b27-bdba-9e3115205b1c,0.2,0.021,0.004,0.027,0.003,0.017,99.023,,0,Style,Man,CALM
4cea079e-c16c-5b64-938d-3629074565a2,0.008,96.968,0.074,0.418,0.09,0.018,12.261,,0.161,Opinion,Man,SAD
991e65b6-6256-54e6-9437-c8b78382b7b3,0.127,0.197,0.485,1.362,0.15,1.666,93.862,,0.064,Technology,Man,CALM
1ff37ed5-e9bb-546d-b553-1c8d25afcaa0,99.674,0,0.018,0.021,0.007,0.03,0.004,,0,Technology,Man,HAPPY
2b1f8e34-d22f-5b85-b43a-c844c121806b,0.003,0.417,0.444,0.798,0.013,0.054,97.28,,0.021,Technology,Man,CALM
4524abfb-d9f0-5caa-9eb8-f8f4dd3d8a1e,0.31,0.01,0.021,0.197,0.158,0.062,97.907,,0.005,Real Estate,Man,CALM
6b5a56db-1777-5f58-97c5-3523c41c7ac5,0.428,0.026,0.028,11.574,0.248,92.05,6.732,,0.386,Television,Man,SURPRISED
0fea4d3f-fe4b-5dae-a1ed-d9024a49a8e1,0.001,10.168,3.983,65.636,0.533,1.638,11.451,,1.9,Opinion,Woman,CONFUSED
1bf76c5c-4bac-58f1-a67b-afe19691e9a9,99.674,0,0.001,0.03,0.003,0.088,0.003,,0.001,Dance,Woman,HAPPY
1a39b0ae-81ce-5c24-822f-f3606cfaf2e7,0.008,0.008,98.535,0.218,0.275,0.334,0.057,,0.274,Theater,Man,ANGRY
2678c6a4-bf18-50ef-9fb5-cfae474540c9,55.012,0.01,0.144,1.092,0.115,0.667,10.605,,0.004,Art & Design,Man,HAPPY
da37e474-7306-57d0-b9e0-3bd2189b13ce,100,0,0,0.002,0.001,0.012,0.002,,0,Health,Man,HAPPY
dffa3542-d003-5867-8b23-a1d6762ffa06,0.024,0.779,30.957,2.78,1.903,0.051,46.138,,0.009,Books,Woman,CALM
a3c4abcb-f3cc-5a0e-a154-8f5a2e78b9b9,0.231,0.048,0.002,0.225,0.034,0.101,98.326,,0.025,Your Money,Man,CALM
463c7f0a-29ec-5b6c-b078-99efc671b6e0,95.768,0.008,0.003,0.03,0.054,0.055,1.063,,0,Travel,Woman,HAPPY
40f1c961-f483-5644-894a-ae4a1f077171,1.291,2.295,41.309,1.194,43.726,0.591,6.482,,0.198,Technology,Man,DISGUSTED
6ab28115-c318-5b70-ba6d-84e4ca255f7c,0.05,0.379,0.079,0.184,0.027,0.019,98.744,,0.001,Dance,Man,CALM
4dc014d2-e32f-579b-93e5-9d6e2ac69730,100,0,0.002,0.007,0.001,0.035,0.004,,0.002,Television,Man,HAPPY
ae049d03-bad8-5f8c-ad9c-aa354278df58,17.36,0.881,0.089,0.492,5.219,2.584,25.683,,0.066,Well,Woman,CALM
5f2ee55a-3391-52a6-a60b-a948e91844be,0.009,0.4,0.211,0.034,0.003,0.013,99.023,,0.014,Television,Man,CALM
5818b025-5d1a-547f-9e35-4fd17321a0b0,74.102,0.01,0.043,0.027,0.016,0.215,4.309,,0.006,Education,Woman,HAPPY
27ac8693-07de-59fa-8228-64b5a74ab81f,100,0,0,0,0,0.007,0,,0,Media,Man,HAPPY
4c002c73-95d0-5193-a4c7-79304dbf30d4,63.717,0.014,0.006,0.064,0.008,3.225,4.153,,0.013,Sports,Man,HAPPY
232807cf-de45-5cc6-b981-aac3a3a32a4a,6.478,1.188,0.143,0.434,0.454,0.04,57.223,,0.002,Your Money,Man,CALM
f659e907-b0db-5d00-bdc8-1e830b3cdc33,0.05,0.013,0.162,7.558,0.003,95.46,3.05,,0.217,Economy,Man,SURPRISED
a0493983-7dfd-5754-b1d7-77da98a8b58a,86.797,0.058,0.011,1.243,0.774,0.753,0.209,,0.096,Well,Man,HAPPY
73b20e71-a5fd-5a5f-a31e-eaef8775beba,0.1,0.275,13.477,6.551,0.076,1.314,55.953,,0.018,Global Business,Man,CALM
830437f2-6541-547a-9a8c-e6fe9c996b62,0.123,0.714,0.109,1.216,0.052,0.07,96.094,,0.006,Global Business,Man,CALM
c560f4b1-5309-5f13-aee4-3b405030c895,15.603,3.159,0.182,0.616,0.2,0.012,34.385,,0.001,Style,Man,CALM
d43c2b2a-ec70-523f-a3be-475d1ff1eef9,4.028,0.045,0.054,2.035,0.352,3.149,67.354,,0.011,Dance,Woman,CALM
330b5613-adb7-56dd-82d1-9d796c0a4202,7.646,1.218,0.046,0.569,0.119,0.737,53.219,,0.088,Real Estate,Man,CALM
5a94d097-5e56-5595-82d7-dd8522dc0bf8,0.112,6.433,1.579,0.275,0.153,0.028,87.642,,0.009,Television,Man,CALM
3e083ed9-3421-5488-9957-504246650481,0.256,0.029,0.017,0.047,0.066,0.208,98.465,,0.003,Well,Man,CALM
3ae4398d-2a66-5fa5-b6fb-a14d5a533fd8,67.949,0.029,0.124,0.115,0.024,0.286,5.042,,0.002,Media,Man,HAPPY
5fbfb921-df9a-5429-9c15-65ef880cf85b,0.375,0.392,1.39,59.702,2.562,9.262,16.761,,4.166,Sports,Man,CONFUSED
109f737c-1b4e-5028-ac7e-09ceaad6b21a,100,0.002,0,0.007,0,0.002,0.012,,0,Your Money,Man,HAPPY
29686a8a-c44f-5334-95c0-2f3fb97680c0,0.047,2.512,3.513,6.887,0.621,7.481,56.637,,0.655,Theater,Man,CALM
f26eb379-e548-5cc3-b761-4523e8833448,3.607,0.173,13.354,0.093,0.027,0.71,0.18,,82.756,Dance,Man,FEAR
5d0aea24-947e-51cf-862d-cfe9036bc4e4,99.674,0.003,0.01,0.034,0.002,0.002,0.005,,0,Sports,Man,HAPPY
4b59112f-6350-5f10-bb60-4984befd02da,0.357,1.182,0.234,33.296,0.283,0.221,48.278,,0.036,Books,Man,CALM
01f4e470-975f-5d49-9c4a-5bddb813f1fc,100,0,0,0.008,0,0.016,0.001,,0.001,Television,Man,HAPPY
d1598306-e9dc-5eeb-b3c7-e23a48d143a3,3.296,0.267,19.666,15.017,0.974,3.668,38.082,,0.275,Education,Man,CALM
ba22a1f3-77d3-510f-941b-9ca6fbfa1a6c,100,0,0.006,0.003,0.001,0.007,0.008,,0,Global Business,Man,HAPPY
4b197a22-9e2f-576f-8bd0-82af31dedf83,0.007,19.812,1.082,2.004,0.039,0.079,55.416,,0.088,Movies,Man,CALM
c3fa72e3-5c4a-534a-9b77-eeaa32bda8c1,26.973,0.043,0.032,0.057,0.142,0.113,21.465,,0.003,Education,Man,HAPPY
9fd5426a-f74c-5b0d-9f85-2285dab70162,0.11,4.849,0.087,0.292,0.033,0.35,91.002,,0.176,Fashion & Style,Woman,CALM
6f9f6f5a-bb6b-57c4-ae12-8655ae5d9ce8,0.013,0.863,0.122,0.032,0.003,0.016,98.465,,0,Real Estate,Man,CALM
1f492bcc-abe1-570b-aefd-f4aa5036f842,0.018,0.165,0.081,0.245,0.01,0.031,99.023,,0.003,Technology,Man,CALM
4d0d472e-8ef0-5306-9469-a8a9d7ef3639,1.764,0.042,1.105,1.573,0.483,1.076,86.543,,0.034,Opinion,Man,CALM
1be17a4c-6851-5ca5-b926-56b8b8817d4d,0.035,1.219,16.882,13.881,2.054,33.442,22.387,,6.348,Television,Man,SURPRISED
1b70057a-097d-5bd3-9e6f-282ce0147cef,0.002,2.705,8.026,1.294,0.178,0.008,83.125,,0.004,Opinion,Man,CALM
4db63e45-8f5b-57ab-a659-0bbdad784be7,4.346,1.921,0.085,7.385,0.158,60.066,32.118,,0.66,Music,Man,SURPRISED
1c1631c9-5ae7-5abd-b8cd-cd18a513bcf0,0.13,0.98,43.848,11.586,0.846,5.573,25.493,,0.515,Technology,Man,ANGRY
0a268e3f-5e47-58f6-9daf-de53ea3dd957,0.118,0.177,0.39,0.274,0.103,0.142,97.907,,0.004,Music,Man,CALM
2b56404b-6386-58c6-9287-5ec855e6fd85,50.031,0.006,0.046,0.084,0.028,0.768,14.751,,0.006,Science,Man,HAPPY
595212b1-14ed-58a4-96a9-d54494c07ec6,0.035,0.177,0.037,0.005,0.005,0.007,99.581,,0.001,Health,Man,CALM
2a2c3e56-7c02-542c-ad26-f61cc1b534b5,0.995,3.351,0.279,0.722,0.391,0.262,88.679,,0.014,Media,Man,CALM
9ec585e3-426c-59e6-b77f-a02a5af06235,0.035,3.149,1.57,0.957,0.213,0.027,91.071,,0.006,Well,Man,CALM
1ed91e5f-d8b9-5fcb-9107-9fb32ec810c5,100,0.001,0,0.01,0.001,0.006,0.003,,0,Television,Woman,HAPPY
9aed5566-e66e-59df-9f22-00e5f93e72aa,19.858,0.315,0.938,0.819,1.205,0.382,23.743,,0.011,Your Money,Woman,CALM
8566e7fc-b5c1-5c60-bcdc-ce0b76089668,5.644,2.35,0.547,16.616,3.467,1.205,43.302,,0.085,Media,Woman,CALM
4cf9bac7-5d76-566c-a4af-397a5ff5dd2c,93.001,0.02,0.002,0.079,0.016,0.101,1.886,,0.001,Books,Man,HAPPY
3b3b4186-7cf7-5bf1-a45b-83b85d931bb6,14.773,0.088,0.237,8.509,0.373,0.555,29.332,,0.069,Science,Man,CALM
9b8f86c7-38ad-5f84-9e2f-f6548672db0d,0.771,0.013,0.098,0.047,0.283,0.152,95.815,,0.006,Health,Man,CALM
4b073c4c-feaa-5335-94a8-c259c3c95276,0.102,0.311,0.954,35.842,0.356,27.981,29.372,,2.219,Dance,Man,CONFUSED
3a15dfe1-8668-50d9-9037-f99a0cd8f056,0.347,0.226,0.052,0.329,0.033,0.041,97.419,,0.007,Science,Man,CALM
